$$$2019-01-25 14:42:04.751649,4.723647977,1.039341576,-1.552015597,0.038674544,0.010389011,-0.068137257,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:04.781084,4.727749662,1.02347564,-1.559712706,0.056116167,0.013593086,-0.064769002,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:04.981478,4.730847129,1.005519891,-1.564856054,0.070460328,0.013401898,-0.057402499,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:05.181556,4.732061996,0.994442965,-1.572333628,0.063986335,0.009837349,-0.065935952,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:05.381547,4.735807585,0.987812466,-1.579103355,0.050889557,0.013451038,-0.062768583,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:05.581381,4.738773336,0.977827834,-1.58725549,0.05040963,0.01399742,-0.061461385,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:05.781487,4.741470897,0.970852283,-1.592607641,0.043690743,0.013913806,-0.044249659,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:05.981557,4.743435733,0.965595066,-1.595684196,0.036180634,0.012321416,-0.034301328,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:06.181573,4.750374072,0.961098321,-1.59620181,0.030049879,0.021996523,-0.015254115,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:06.381579,4.762022264,0.953786914,-1.599100137,0.032128722,0.037786267,-0.00605599,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:06.581540,4.771557526,0.947945943,-1.600263565,0.030154461,0.042362744,0.008760234,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:06.781512,4.775467029,0.94633745,-1.600838287,0.020376867,0.032776696,0.01310016,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:06.981422,4.775691642,0.948592109,-1.601396187,0.006853239,0.019154383,0.012748546,4.723647977,1.039341576,-1.552015597,0,0,0
$$$2019-01-25 14:42:07.181515,4.774118285,0.957794556,-1.603881014,-0.015492486,0.006998713,-0.002715148,4.723647977,1.039341576,-1.552015597,0,0,0
